datetime,Mean_temp (K) 16,Mean_temp (K) 17
4/11/2019 15:30,244.7834762,242.2864073
4/11/2019 15:40,244.7980159,242.5165823
4/11/2019 15:50,244.8119936,242.6810564
4/11/2019 16:00,244.8294727,242.9604768
4/11/2019 16:10,244.8436894,243.1691607
4/11/2019 16:20,244.8573396,243.3554667
4/11/2019 16:30,244.8709246,243.5781786
4/11/2019 16:40,244.8823535,243.6899501
4/11/2019 16:50,244.8945992,243.8276682
4/11/2019 17:00,244.8880998,244.0098652
4/11/2019 17:10,244.8966261,244.3085971
4/11/2019 17:20,244.9013373,244.5212101
4/11/2019 17:30,244.9088029,244.6869895
4/11/2019 17:40,244.915196,244.7703073
4/11/2019 17:50,244.9167717,244.8192343
4/11/2019 18:00,244.9198818,244.8533629
4/11/2019 18:10,244.9235523,244.8591262
4/11/2019 18:20,244.9285481,244.8862568
4/11/2019 18:30,244.9238575,244.8924785
4/11/2019 18:40,244.9302047,244.9040217
4/11/2019 18:50,244.9314761,244.899051
4/11/2019 19:00,244.931654,244.9440985
4/11/2019 19:10,244.928474,244.9419018
4/11/2019 19:20,244.9277983,244.9428771
4/11/2019 19:30,244.9246811,244.9417299
4/11/2019 19:40,244.9221687,244.9416854
4/11/2019 19:50,244.9141477,244.9308507
4/11/2019 20:00,244.9101294,244.9332122
4/11/2019 20:10,244.9019914,244.9151626
4/11/2019 20:20,244.8964811,244.9083542
4/11/2019 20:30,244.885716,244.9013321
4/11/2019 20:40,244.8741434,244.8870167
4/11/2019 20:50,244.8600866,244.8743479
4/11/2019 21:00,244.8442355,244.8612169
4/11/2019 21:10,244.8259717,244.7287576
4/11/2019 21:20,244.8089227,244.7170268
4/11/2019 21:30,244.7948439,244.7019545
4/11/2019 21:40,244.7786937,244.6875198
4/11/2019 21:50,244.7661375,244.6706505
4/11/2019 22:00,244.7524219,244.6581499
4/11/2019 22:10,244.7339894,244.6418854
4/11/2019 22:20,244.7232821,244.6477675
4/11/2019 22:30,244.7085202,244.6160871
4/11/2019 22:40,244.7055257,244.6099131
4/11/2019 22:50,244.691201,244.5971212
4/11/2019 23:00,244.6898734,244.5921746
4/11/2019 23:10,244.6822464,244.5813082
4/11/2019 23:20,244.6707597,244.5668934
4/11/2019 23:30,244.6591329,244.5595921
4/11/2019 23:40,244.6479862,244.5440017
4/11/2019 23:50,244.6355532,244.5316127
4/12/2019 0:00,244.6243311,244.5213816
4/12/2019 0:10,244.6159155,244.5149705
4/12/2019 0:20,244.6034953,244.5030542
4/12/2019 0:30,244.5968064,244.4987564
4/12/2019 0:40,244.5875937,244.492291
4/12/2019 0:50,244.5732953,244.4772776
4/12/2019 1:00,244.5665692,244.4714422
4/12/2019 1:10,244.5506252,244.4558088
4/12/2019 1:20,244.5329474,244.4489393
4/12/2019 1:30,244.521055,244.4272876
4/12/2019 1:40,244.5133861,244.4173869
4/12/2019 1:50,244.5080824,244.4208294
4/12/2019 2:00,244.4983588,244.41973
4/12/2019 2:10,244.4853854,244.4090319
4/12/2019 2:20,244.4796852,244.4092517
4/12/2019 2:30,244.4689536,244.4080691
4/12/2019 2:40,244.4690203,244.4080113
4/12/2019 2:50,244.465044,244.406424
4/12/2019 3:00,244.4606771,244.410495
4/12/2019 3:10,244.4641886,244.4095264
4/12/2019 3:20,244.4614571,244.4066408
4/12/2019 3:30,244.461431,244.4066061
4/12/2019 3:40,244.4625038,244.4129299
4/12/2019 3:50,244.4711291,244.4091129
4/12/2019 4:00,244.4710826,244.4108796
4/12/2019 4:10,244.4707258,244.4173638
4/12/2019 4:20,244.4758666,244.413063
4/12/2019 4:30,244.4788176,244.4201987
4/12/2019 4:40,244.4914269,244.4297649
4/12/2019 4:50,244.4782662,244.4251202
4/12/2019 5:00,244.5361245,244.4336552
4/12/2019 5:10,244.5229392,244.437908
4/12/2019 5:20,244.5109303,244.4364401
4/12/2019 5:30,244.5089861,244.4398017
4/12/2019 5:40,244.5114272,244.4307693
4/12/2019 5:50,244.5159411,244.4325407
4/12/2019 6:00,244.5250882,244.4300891
4/12/2019 6:10,244.5312019,244.4285668
4/12/2019 6:20,244.5371516,244.4256063
4/12/2019 6:30,244.5388073,244.4270214
4/12/2019 6:40,244.5375328,244.4192296
4/12/2019 6:50,244.5332005,244.4080171
4/12/2019 7:00,244.528456,244.4092806
4/12/2019 7:10,244.5222238,244.4020705
4/12/2019 7:20,244.5135518,244.3904654
4/12/2019 7:30,244.4978592,244.3783844
4/12/2019 7:40,244.487699,244.3703448
4/12/2019 7:50,244.4833768,244.3645587
4/12/2019 8:00,244.4760378,244.3620226
4/12/2019 8:10,244.4634201,244.3463335
4/12/2019 8:20,244.459413,244.3414157
4/12/2019 8:30,244.4552299,244.3329895
4/12/2019 8:40,244.4475846,244.3182747
4/12/2019 8:50,244.4281824,244.3010238
4/12/2019 9:00,244.4155466,244.2693272
4/12/2019 9:10,244.40149,244.3395711
4/12/2019 9:20,244.3881794,244.3093079
4/12/2019 9:30,244.3671855,244.3003075
4/12/2019 9:40,244.3543636,244.4869449
4/12/2019 9:50,244.3396869,244.8621502
4/12/2019 10:00,244.3298898,245.1866771
4/12/2019 10:10,244.3155582,245.6465463
4/12/2019 10:20,244.3025457,246.0981692
4/12/2019 10:30,244.2854342,246.8238382
4/12/2019 10:40,244.2754952,247.3489054
4/12/2019 10:50,244.255031,248.0905494
4/12/2019 11:00,244.2385744,248.8641746
4/12/2019 11:10,244.2238768,249.8266289
4/12/2019 11:20,244.204668,283.6733783
4/12/2019 11:30,244.1881128,209.3744087
4/12/2019 11:40,244.1694453,206.9576925
4/12/2019 11:50,244.1485967,207.0217915
4/12/2019 12:00,244.133544,207.1698085
4/12/2019 12:10,244.1168642,207.0877764
4/12/2019 12:20,244.1045796,207.0318591
4/12/2019 12:30,244.0935446,207.1088613
4/12/2019 12:40,244.0855321,207.0488527
4/12/2019 12:50,244.0736072,207.0150516
4/12/2019 13:00,244.0713693,206.0098834
4/12/2019 13:10,244.071096,205.1306746
4/12/2019 13:20,244.0703729,206.5853303
4/12/2019 13:30,244.0716483,206.8666969
4/12/2019 13:40,244.0704184,205.4612572
4/12/2019 13:50,244.0720583,206.7362254
4/12/2019 14:00,244.0737296,206.2302264
4/12/2019 14:10,244.0755605,206.3060333
4/12/2019 14:20,244.0744357,206.2827246
4/12/2019 14:30,244.0703217,206.0096481
4/12/2019 14:40,244.0779981,205.8833975
4/12/2019 14:50,244.0779554,206.1126162
4/12/2019 15:00,244.075831,204.9537161
4/12/2019 15:20,244.067122,187.3217068
4/12/2019 15:30,244.069627,208.2020202
4/12/2019 15:40,244.0604966,237.0945348
4/12/2019 15:50,244.0550766,240.1290178
4/12/2019 16:00,244.049766,240.7745504
4/12/2019 16:10,244.0424437,241.1927275
4/12/2019 16:20,244.037375,241.4572405
4/12/2019 16:30,244.0339757,241.7533751
4/12/2019 16:40,244.0318898,242.073767
4/12/2019 16:50,244.0315999,242.3138769
4/12/2019 17:00,244.0282385,242.5786628
4/12/2019 17:10,244.0111866,242.7228061
4/12/2019 17:20,244.0120326,242.9124765
4/12/2019 17:30,244.0129156,243.2342727
4/12/2019 17:40,244.0101788,243.4863183
4/12/2019 17:50,244.0041472,243.6669137
4/12/2019 18:00,244.0110305,243.7910068
4/12/2019 18:10,244.0084841,243.843087
4/12/2019 18:20,244.0020273,243.873493
4/12/2019 18:30,244.0032759,243.8992979
4/12/2019 18:40,244.012308,243.9159836
4/12/2019 18:50,244.0184215,243.9262478
4/12/2019 19:00,244.0154653,243.9736113
4/12/2019 19:10,244.0158544,243.9753707
4/12/2019 19:20,244.0216507,243.986891
4/12/2019 19:30,244.0201085,243.9884218
4/12/2019 19:40,244.0254032,243.9943138
4/12/2019 19:50,244.0274487,243.9940784
4/12/2019 20:10,244.0312987,244.0090309
4/12/2019 20:20,244.0323047,244.0094622
4/12/2019 20:30,244.0372954,244.0096325
4/12/2019 20:40,244.0422617,244.0127543
4/12/2019 20:50,244.0423811,244.0159646
4/12/2019 21:00,244.0472889,244.02438
4/12/2019 21:10,244.0481961,243.9052979
4/12/2019 21:20,244.0518679,243.9161051
4/12/2019 21:30,244.0566498,243.9215361
4/12/2019 21:40,244.0599048,243.9227429
4/12/2019 21:50,244.0599019,243.9290351
4/12/2019 22:00,244.0621898,243.9295129
4/12/2019 22:10,244.0648536,243.9262421
4/12/2019 22:20,244.0667634,243.9170714
4/12/2019 22:30,244.0668089,243.9236389
4/12/2019 22:40,244.0594153,243.8848962
4/12/2019 22:50,244.0464671,243.8683673
4/12/2019 23:00,244.0392539,243.8431546
4/12/2019 23:10,244.0165472,243.8177326
4/12/2019 23:20,243.9952121,243.7939225
4/12/2019 23:30,243.9632906,243.7675941
4/12/2019 23:40,243.9406477,243.7548291
4/12/2019 23:50,243.9100396,243.7316047
4/13/2019 0:00,243.8947112,243.7156759
4/13/2019 0:10,243.8733708,243.6953433
4/13/2019 0:20,243.8483552,243.6791929
4/13/2019 0:30,243.8292144,243.6727033
4/13/2019 0:40,243.8088676,243.6450515
4/13/2019 0:50,243.7844192,243.6203333
4/13/2019 1:00,243.7554458,243.5972192
4/13/2019 1:10,243.7292964,243.5921569
4/13/2019 1:20,243.7014443,243.553852
4/13/2019 1:30,243.6802829,243.5382612
4/13/2019 1:40,243.65649,243.5242019
4/13/2019 1:50,243.6344668,243.5111747
4/13/2019 2:00,243.6117392,243.4919951
4/13/2019 2:10,243.5887743,243.4744046
4/13/2019 2:20,243.570903,243.4628959
4/13/2019 2:30,243.5408223,243.4449095
4/13/2019 2:40,243.5192543,243.4303926
4/13/2019 2:50,243.4944883,243.4150165
4/13/2019 3:00,243.4736649,243.4046873
4/13/2019 3:10,243.4514322,243.3906776
4/13/2019 3:20,243.4331152,243.3761675
4/13/2019 3:30,243.4132352,243.3661463
4/13/2019 3:40,243.4020951,243.3505801
4/13/2019 3:50,243.3874043,243.3463217
4/13/2019 4:00,243.3709248,243.3330872
4/13/2019 4:10,243.3651489,243.3248696
4/13/2019 4:20,243.3529469,243.3225945
4/13/2019 4:30,243.3452774,243.3252131
4/13/2019 4:40,243.3305654,243.3196686
4/13/2019 4:50,243.328091,243.3194845
4/13/2019 5:00,243.3283027,243.3099843
4/13/2019 5:10,243.3175452,243.2985865
4/13/2019 5:20,243.3248308,243.2904947
4/13/2019 5:30,243.3103555,243.2707736
4/13/2019 5:40,243.2973724,243.255258
4/13/2019 5:50,243.2825344,243.2283581
4/13/2019 6:00,243.2664432,243.1955485
4/13/2019 6:10,243.2454672,243.1654541
4/13/2019 6:20,243.2144524,243.1195584
4/13/2019 6:30,243.1826064,243.0766324
4/13/2019 6:40,243.1506992,243.0477886
4/13/2019 6:50,243.1123706,243.0035896
4/13/2019 7:00,243.0818325,242.9753073
4/13/2019 7:10,243.0410733,242.9454245
4/13/2019 7:20,243.00715,242.9087149
4/13/2019 7:30,242.9720592,242.8753264
4/13/2019 7:40,242.9400925,242.8415286
4/13/2019 7:50,242.9081769,242.8098926
4/13/2019 8:00,242.8677293,242.7749731
4/13/2019 8:10,242.8314081,242.7418861
4/13/2019 8:20,242.7983959,242.7090725
4/13/2019 8:30,242.7653442,242.6653735
4/13/2019 8:40,242.7292975,242.6301019
4/13/2019 8:50,242.6871503,242.5955236
4/13/2019 9:00,242.6500201,242.5691902
4/13/2019 9:10,242.6160807,242.5990705
4/13/2019 9:20,242.5808505,242.6127087
4/13/2019 9:30,242.5542856,243.0493915
4/13/2019 9:40,242.5295143,243.3534002
4/13/2019 9:50,242.5047802,243.8538232
4/13/2019 10:00,242.4796947,244.2371124
4/13/2019 10:10,242.4449183,244.9525137
4/13/2019 10:20,242.415991,245.6878634
4/13/2019 10:30,242.3908638,246.4123316
4/13/2019 10:40,242.3694862,247.4246399
4/13/2019 10:50,242.3464166,248.43559
4/13/2019 11:00,242.3293394,281.2439567
4/13/2019 11:10,242.3066281,242.0500803
4/13/2019 11:20,242.2865291,233.653529
4/13/2019 11:30,242.2677958,234.1923225
4/13/2019 11:40,242.2517907,234.9106325
4/13/2019 11:50,242.2384529,234.6011412
4/13/2019 12:00,242.2239859,234.7131432
4/13/2019 12:10,242.2046461,234.2561808
4/13/2019 12:20,242.1919451,233.9010671
4/13/2019 12:30,242.1889677,233.6904591
4/13/2019 12:40,242.1764219,234.1730454
4/13/2019 12:50,242.1681143,234.6112692
4/13/2019 13:00,242.1618597,235.3041855
4/13/2019 13:10,242.1547774,234.8800744
4/13/2019 13:20,242.1508147,234.289445
4/13/2019 13:30,242.1475546,234.7062139
4/13/2019 13:40,242.1426315,234.0586794
4/13/2019 13:50,242.1461508,234.4287022
4/13/2019 14:00,242.1516363,233.9410952
4/13/2019 14:10,242.1570816,234.3685142
4/13/2019 14:20,242.1659443,234.1284261
4/13/2019 14:30,242.1731969,233.9598846
4/13/2019 14:40,242.1751464,233.6976503
4/13/2019 14:50,242.1759274,234.1909277
4/13/2019 15:00,242.1713178,233.9706965
4/13/2019 15:10,242.1822668,233.8196848
4/13/2019 15:20,242.1903066,233.6002238
4/13/2019 15:30,242.1856391,233.7619321
4/13/2019 15:40,242.1870221,237.1743189
4/13/2019 15:50,242.1920076,236.4372902
4/13/2019 16:00,242.1819179,237.2879634
4/13/2019 16:10,242.1813243,239.3099652
4/13/2019 16:20,242.1794028,238.3576797
4/13/2019 16:30,242.1789602,238.7710953
4/13/2019 16:40,242.1778667,239.2925816
4/13/2019 16:50,242.1734389,239.5893269
4/13/2019 17:00,242.1645783,239.9618531
4/13/2019 17:10,242.159321,240.3438015
4/13/2019 17:20,242.1355583,240.6776221
4/13/2019 17:30,242.137559,240.9281435
4/13/2019 17:40,242.1449603,241.190436
4/13/2019 17:50,242.1482929,241.5764729
4/13/2019 18:00,242.1585017,241.8332278
4/13/2019 18:10,242.1680415,242.0219251
4/13/2019 18:20,242.1740194,242.1326178
4/13/2019 18:30,242.1868319,242.1943034
4/13/2019 18:40,242.1925391,242.233449
4/13/2019 18:50,242.2130412,242.2618867
4/13/2019 19:00,242.2225823,242.3052793
4/13/2019 19:10,242.2272318,242.3071174
4/13/2019 19:20,242.2260785,242.2940342
4/13/2019 19:30,242.2176051,242.2825309
4/13/2019 19:40,242.2028424,242.264667
4/13/2019 19:50,242.1891735,242.2543865
4/13/2019 20:00,242.1778043,242.2435992
4/13/2019 20:10,242.1675913,242.2248947
4/13/2019 20:20,242.1527934,242.2147899
4/13/2019 20:30,242.1408695,242.1954546
4/13/2019 20:40,242.125893,242.1730744
4/13/2019 20:50,242.1120353,242.1545
4/13/2019 21:00,242.0923289,242.1368615
4/13/2019 21:10,242.0778093,241.9970402
4/13/2019 21:20,242.0578917,241.9857706
4/13/2019 21:30,242.0469167,241.977234
4/13/2019 21:40,242.0346468,241.9633344
4/13/2019 21:50,242.027721,241.9593471
4/13/2019 22:00,242.017343,241.9460616
4/13/2019 22:10,242.0054468,241.9238299
4/13/2019 22:20,241.9940114,241.9107698
4/13/2019 22:30,241.9782805,241.8891735
4/13/2019 22:40,241.9572437,241.8752654
4/13/2019 22:50,241.9495116,241.8602668
4/13/2019 23:00,241.9347842,241.8514404
4/13/2019 23:10,241.9229989,241.8336707
4/13/2019 23:20,241.906121,241.8167883
4/13/2019 23:30,241.896869,241.8130461
4/13/2019 23:40,241.8898396,241.8127853
4/13/2019 23:50,241.8795193,241.8039047
4/14/2019 0:00,241.8749949,241.7977163
4/14/2019 0:10,241.8675444,241.7947595
4/14/2019 0:20,241.8608403,241.7799614
4/14/2019 0:30,241.8526796,241.7735376
4/14/2019 0:40,241.8451859,241.7660184
4/14/2019 0:50,241.8397773,241.7544667
4/14/2019 1:00,241.8205706,241.7451238
4/14/2019 1:10,241.8043631,241.7465948
4/14/2019 1:20,241.7906471,241.7184645
4/14/2019 1:30,241.7815379,241.7105171
4/14/2019 1:40,241.767487,241.7050586
4/14/2019 1:50,241.7566604,241.7025219
4/14/2019 2:00,241.7423202,241.6841179
4/14/2019 2:10,241.7384346,241.6722403
4/14/2019 2:20,241.7182456,241.6677747
4/14/2019 2:30,241.7054029,241.6641353
4/14/2019 2:40,241.6837226,241.6588385
4/14/2019 2:50,241.6732111,241.6515685
4/14/2019 3:00,241.6654204,241.6452423
4/14/2019 3:10,241.6577241,241.6347384
4/14/2019 3:20,241.6451596,241.6266478
4/14/2019 3:30,241.640924,241.6108078
4/14/2019 3:40,241.6284431,241.5957822
4/14/2019 3:50,241.6163447,241.5756662
4/14/2019 4:00,241.6091503,241.5671181
4/14/2019 4:10,241.5932272,241.5422851
4/14/2019 4:20,241.582518,241.5264609
4/14/2019 4:30,241.5709495,241.505615
4/14/2019 4:40,241.5494989,241.4692381
4/14/2019 4:50,241.5269825,241.4540071
4/14/2019 5:00,241.5061719,241.4280223
4/14/2019 5:10,241.4797887,241.3975762
4/14/2019 5:20,241.4716091,241.3695756
4/14/2019 5:30,241.4413556,241.3355243
4/14/2019 5:40,241.4252507,241.3070699
4/14/2019 5:50,241.3957916,241.2686718
4/14/2019 6:00,241.3692792,241.2331278
4/14/2019 6:10,241.3472238,241.1876085
4/14/2019 6:20,241.3165601,241.1378767
4/14/2019 6:30,241.28315,241.0987701
4/14/2019 6:40,241.2477884,241.0499301
4/14/2019 6:50,241.2100505,241.0118791
4/14/2019 7:00,241.1731822,240.9760474
4/14/2019 7:10,241.1314182,240.9328216
4/14/2019 7:20,241.0976651,240.8913909
4/14/2019 7:30,241.0509277,240.8605718
4/14/2019 7:40,241.0153984,240.8318552
4/14/2019 7:50,240.9796468,240.7984512
4/14/2019 8:00,240.947405,240.7721949
4/14/2019 8:10,240.9180611,240.742786
4/14/2019 8:20,240.886847,240.7091973
4/14/2019 8:30,240.8625087,240.674706
4/14/2019 8:40,240.8324371,240.6482427
4/14/2019 8:50,240.8035107,240.6166827
4/14/2019 9:00,240.7681137,240.5796926
4/14/2019 9:10,240.7403508,240.5978102
4/14/2019 9:20,240.7099237,240.6522074
4/14/2019 9:30,240.6740266,241.1416187
4/14/2019 9:40,240.647439,241.4680154
4/14/2019 9:50,240.6245561,241.9943029
4/14/2019 10:00,240.6008415,242.4004885
4/14/2019 10:10,240.579657,243.169038
4/14/2019 10:20,240.5542568,243.9718124
4/14/2019 10:30,240.5358509,244.8916445
4/14/2019 10:40,240.519017,245.9860921
4/14/2019 10:50,240.5082859,247.2261359
4/14/2019 11:00,240.488785,286.6192817
4/14/2019 11:10,240.4737359,222.3386204
4/14/2019 11:20,240.4569667,215.2338834
4/14/2019 11:30,240.4373079,215.2854353
4/14/2019 11:40,240.4129641,215.4933991
4/14/2019 11:50,240.3906034,215.6352779
4/14/2019 12:00,240.3679279,215.876413
4/14/2019 12:10,240.3496698,216.1148973
4/14/2019 12:20,240.3286496,215.9999954
4/14/2019 12:30,240.3160257,216.1524458
4/14/2019 12:40,240.3034048,216.0475343
4/14/2019 12:50,240.2874171,214.5440835
4/14/2019 13:00,240.2714513,216.4700076
4/14/2019 13:10,240.2634077,215.6554867
4/14/2019 13:20,240.2549114,214.1369886
4/14/2019 13:30,240.2429042,214.7377255
4/14/2019 13:40,240.2385103,216.0202403
4/14/2019 13:50,240.2375235,215.927015
4/14/2019 14:00,240.2356615,214.2265138
4/14/2019 14:10,240.2403584,215.8654017
4/14/2019 14:20,240.2496462,215.2599944
4/14/2019 14:30,240.2573616,215.4680879
4/14/2019 14:40,240.2721831,215.2320675
4/14/2019 14:50,240.2899188,215.378324
4/14/2019 15:00,240.3122686,215.7285745
4/14/2019 15:10,240.3323763,215.5770928
4/14/2019 15:20,240.3570121,215.30238
4/14/2019 15:30,240.3771895,214.4918221
4/14/2019 15:40,240.3862928,211.9988575
4/14/2019 15:50,240.40829,206.8004703
4/14/2019 16:00,240.4138229,214.4996674
4/14/2019 16:10,240.4244814,228.3155426
4/14/2019 16:20,240.4314958,236.102424
4/14/2019 16:30,240.4373008,236.7202763
4/14/2019 16:40,240.4429827,237.2574734
4/14/2019 16:50,240.4456781,237.7338823
4/14/2019 17:00,240.4566214,237.9869252
4/14/2019 17:10,240.4646109,238.3664399
4/14/2019 17:20,240.4468498,238.7266015
4/14/2019 17:30,240.448417,238.9590941
4/14/2019 17:40,240.449493,239.2215507
4/14/2019 17:50,240.4383977,239.6190302
4/14/2019 18:00,240.4257213,239.8666109
4/14/2019 18:10,240.4138349,240.043965
4/14/2019 18:20,240.3970758,240.1374031
4/14/2019 18:30,240.3749519,240.1746873
4/14/2019 18:40,240.3568738,240.1792719
4/14/2019 18:50,240.3338705,240.1817715
4/14/2019 19:00,240.3120472,240.2145566
4/14/2019 19:10,240.2915122,240.2075701
4/14/2019 19:20,240.2698167,240.1915646
4/14/2019 19:30,240.2512365,240.1723446
4/14/2019 19:40,240.2286276,240.1334507
4/14/2019 19:50,240.2010723,240.1079468
4/14/2019 20:00,240.1724825,240.0794973
4/14/2019 20:10,240.1397268,240.0373788
4/14/2019 20:20,240.1080671,240.0016023
4/14/2019 20:30,240.0704499,239.9544369
4/14/2019 20:40,240.0353275,239.9024576
4/14/2019 20:50,239.9947638,239.8574127
4/14/2019 21:00,239.9480704,239.8026069
4/14/2019 21:10,239.9019725,239.6180199
4/14/2019 21:20,239.8586601,239.5747738
4/14/2019 21:30,239.813263,239.5389253
4/14/2019 21:40,239.7702775,239.4998943
4/14/2019 21:50,239.7328995,239.473127
4/14/2019 22:00,239.6964301,239.4434759
4/14/2019 22:10,239.6676019,239.434428
4/14/2019 22:20,239.642847,239.3856324
4/14/2019 22:30,239.6130394,239.3594018
4/14/2019 22:40,239.5845688,239.3291038
4/14/2019 22:50,239.5581251,239.2994803
4/14/2019 23:00,239.5303171,239.2639855
4/14/2019 23:10,239.5020818,239.2415178
4/14/2019 23:20,239.4698781,239.212679
4/14/2019 23:30,239.4436634,239.1879323
4/14/2019 23:40,239.4212759,239.1763359
4/14/2019 23:50,239.3993227,239.1620358
4/15/2019 0:00,239.3824743,239.1381459
4/15/2019 0:10,239.3655828,239.1300854
4/15/2019 0:20,239.3487666,239.1218146
4/15/2019 0:30,239.3302024,239.1100848
4/15/2019 0:40,239.3171466,239.1109403
4/15/2019 0:50,239.304344,239.1076759
4/15/2019 1:00,239.2985633,239.1086031
4/15/2019 1:10,239.2938674,239.1240948
4/15/2019 1:20,239.300447,239.1368824
4/15/2019 1:30,239.3012902,239.160368
4/15/2019 1:40,239.3135806,239.1808682
4/15/2019 1:50,239.3257512,239.1930104
4/15/2019 2:00,239.3381561,239.2135973
4/15/2019 2:10,239.3525591,239.2388291
4/15/2019 2:20,239.3682914,239.2600545
4/15/2019 2:30,239.3806878,239.2882941
4/15/2019 2:40,239.3992316,239.3155089
4/15/2019 2:50,239.410555,239.3522105
4/15/2019 3:00,239.4369604,239.3800242
4/15/2019 3:10,239.4615124,239.4141248
4/15/2019 3:20,239.490415,239.4380001
4/15/2019 3:30,239.5153218,239.4728208
4/15/2019 3:40,239.5354364,239.4821896
4/15/2019 3:50,239.558272,239.5055444
4/15/2019 4:00,239.5873568,239.5189196
4/15/2019 4:10,239.6020825,239.5340773
4/15/2019 4:20,239.6265168,239.5475261
4/15/2019 4:30,239.6481303,239.5573764
4/15/2019 4:40,239.6591001,239.5700322
4/15/2019 4:50,239.6725407,239.5888604
4/15/2019 5:00,239.6861749,239.6048424
4/15/2019 5:10,239.6981656,239.6258111
4/15/2019 5:20,239.736562,239.6271879
4/15/2019 5:30,239.7505953,239.6353166
4/15/2019 5:40,239.7586389,239.637203
4/15/2019 5:50,239.7699227,239.629663
4/15/2019 6:00,239.7744106,239.6227495
4/15/2019 6:10,239.7774193,239.624644
