datetime,Mean_temp (K) 16,Mean_temp (K) 17
4/15/2019 6:20,239.7844893,239.6164298
4/15/2019 6:30,239.7784262,239.6186205
4/15/2019 6:40,239.7805584,239.6062039
4/15/2019 6:50,239.7792359,239.6075471
4/15/2019 7:00,239.7848467,239.6044077
4/15/2019 7:10,239.7768022,239.6083292
4/15/2019 7:20,239.7748119,239.6105168
4/15/2019 7:30,239.7723927,239.6131141
4/15/2019 7:40,239.7738446,239.6110091
4/15/2019 7:50,239.7739096,239.6143635
4/15/2019 8:00,239.7753431,239.625673
4/15/2019 8:10,239.7725179,239.6281364
4/15/2019 8:20,239.77957,239.6306946
4/15/2019 8:30,239.7875668,239.6299186
4/15/2019 8:40,239.7937534,239.6342272
4/15/2019 8:50,239.7912344,239.631489
4/15/2019 9:00,239.7942317,239.6290183
4/15/2019 9:10,239.7925856,239.6702373
4/15/2019 9:20,239.7800062,239.7630091
4/15/2019 9:30,239.7726362,240.2914827
4/15/2019 9:40,239.7702219,240.5839071
4/15/2019 9:50,239.7664003,241.1696275
4/15/2019 10:00,239.7687284,241.7041858
4/15/2019 10:10,239.7695146,242.5661149
4/15/2019 10:20,239.7717943,243.3777266
4/15/2019 10:30,239.7759764,244.1953027
4/15/2019 10:40,239.7856868,245.1420129
4/15/2019 10:50,239.7922095,246.408784
4/15/2019 11:00,239.7835935,285.5472403
4/15/2019 11:10,239.7791895,244.0933249
4/15/2019 11:20,239.7723138,240.5656401
4/15/2019 11:30,239.7649466,240.5155711
4/15/2019 11:40,239.7600968,240.5982349
4/15/2019 11:50,239.7558252,240.5781594
4/15/2019 12:00,239.7417953,240.7831034
4/15/2019 12:10,239.740943,240.5230012
4/15/2019 15:20,239.7399172,239.7358033
4/15/2019 15:30,239.740899,239.8917206
4/15/2019 15:40,240.0656667,238.3171921
4/15/2019 15:50,240.094114,240.230421
4/15/2019 16:00,240.1288315,243.5326719
4/15/2019 16:10,240.1570303,256.162713
4/15/2019 16:20,240.1822817,235.9808096
4/15/2019 16:30,240.2011481,236.5607077
4/15/2019 16:40,240.2218995,237.0997071
4/15/2019 16:50,240.2459201,237.5548456
4/15/2019 17:00,240.2700234,237.9823269
4/15/2019 17:10,240.2968451,238.3559874
4/15/2019 17:20,240.3026076,238.6701519
4/15/2019 17:30,240.3308917,238.9774935
4/15/2019 17:40,240.3528373,239.2786102
4/15/2019 17:50,240.3785389,239.6836783
4/15/2019 18:00,240.4051906,239.9529961
4/15/2019 18:10,240.4239907,240.1405372
4/15/2019 18:20,240.4343191,240.2462621
4/15/2019 18:30,240.4482612,240.2934039
4/15/2019 18:40,240.4531264,240.3069685
4/15/2019 18:50,240.4503222,240.3134149
4/15/2019 19:00,240.4426856,240.3390112
4/15/2019 19:10,240.4332247,240.3234635
4/15/2019 19:20,240.413598,240.3083033
4/15/2019 19:30,240.3961722,240.2770706
4/15/2019 19:40,240.3632234,240.254415
4/15/2019 19:50,240.3438155,240.2240833
4/15/2019 20:00,240.3119972,240.1913162
4/15/2019 20:10,240.2788088,240.1544413
4/15/2019 20:20,240.2446553,240.1163142
4/15/2019 20:30,240.2142139,240.0787889
4/15/2019 20:40,240.1823006,240.0361553
4/15/2019 20:50,240.1503089,239.9990189
4/15/2019 21:00,240.1079516,239.9499767
4/15/2019 21:10,240.0660173,239.7647936
4/15/2019 21:20,240.0204046,239.7152242
4/15/2019 21:30,239.976539,239.6588526
4/15/2019 21:40,239.9301368,239.6055324
4/15/2019 21:50,239.8832767,239.5558322
4/15/2019 22:00,239.8338704,239.5016928
4/15/2019 22:10,239.7858864,239.4573588
4/15/2019 22:20,239.7373029,239.4262938
4/15/2019 22:30,239.691169,239.3521082
4/15/2019 22:40,239.6435038,239.3144704
4/15/2019 22:50,239.6046659,239.2667929
4/15/2019 23:00,239.5553341,239.2154929
4/15/2019 23:10,239.5034759,239.1681208
4/15/2019 23:20,239.4547875,239.1371387
4/15/2019 23:30,239.419518,239.0993626
4/15/2019 23:40,239.3777114,239.0496761
4/15/2019 23:50,239.3367436,239.0044133
4/16/2019 0:00,239.3030268,238.9627183
4/16/2019 0:10,239.2653684,238.9155272
4/16/2019 0:20,239.2249577,238.8750334
4/16/2019 0:30,239.1824063,238.8096959
4/16/2019 0:40,239.1352627,238.7721885
4/16/2019 0:50,239.0846961,238.7166924
4/16/2019 1:00,239.0345693,238.6877327
4/16/2019 1:10,238.9824217,238.6134434
4/16/2019 1:20,238.9294469,238.5641723
4/16/2019 1:30,238.8810634,238.5301082
4/16/2019 1:40,238.8318477,238.4963752
4/16/2019 1:50,238.7919891,238.4715641
4/16/2019 2:00,238.7518834,238.4375865
4/16/2019 2:10,238.7109927,238.409043
4/16/2019 2:20,238.6782549,238.3761677
4/16/2019 2:30,238.6390363,238.3512489
4/16/2019 2:40,238.6065425,238.3227177
4/16/2019 2:50,238.5784373,238.3044012
4/16/2019 3:00,238.5421988,238.2907446
4/16/2019 3:10,238.5148057,238.265917
4/16/2019 3:20,238.4896848,238.2534294
4/16/2019 3:30,238.4705519,238.2487792
4/16/2019 3:40,238.4462745,238.2284041
4/16/2019 3:50,238.4352711,238.21514
4/16/2019 4:00,238.4154683,238.1956851
4/16/2019 4:10,238.4004265,238.171213
4/16/2019 4:20,238.3817,238.1479419
4/16/2019 4:30,238.3634691,238.1249498
4/16/2019 4:40,238.3347337,238.0988914
4/16/2019 4:50,238.3118677,238.0686667
4/16/2019 5:00,238.2898602,238.0440013
4/16/2019 5:10,238.2640746,238.0210218
4/16/2019 5:20,238.2656263,237.9901536
4/16/2019 5:30,238.2404611,237.9579951
4/16/2019 5:40,238.2145852,237.9212075
4/16/2019 5:50,238.1890986,237.8739843
4/16/2019 6:00,238.1590424,237.8224517
4/16/2019 6:10,238.121323,237.763132
4/16/2019 6:20,238.0814264,237.7026103
4/16/2019 6:30,238.0305457,237.6397549
4/16/2019 6:40,237.9755589,237.5919862
4/16/2019 6:50,237.9170485,237.5458394
4/16/2019 7:00,237.8681721,237.5002329
4/16/2019 7:10,237.8275151,237.4501832
4/16/2019 7:20,237.7784091,237.4172351
4/16/2019 7:30,237.7361608,237.3731002
4/16/2019 7:40,237.6889884,237.3295509
4/16/2019 7:50,237.6501851,237.298571
4/16/2019 8:00,237.6089222,237.2627717
4/16/2019 8:10,237.5750102,237.2233552
4/16/2019 8:20,237.5330412,237.1972462
4/16/2019 8:30,237.5002747,237.1539202
4/16/2019 8:40,237.4620642,237.1266478
4/16/2019 8:50,237.4270378,237.0929608
4/16/2019 9:00,237.3842364,237.0872555
4/16/2019 9:10,237.3544849,237.1318671
4/16/2019 9:20,237.3326306,237.2043423
4/16/2019 9:30,237.3177636,237.7678009
4/16/2019 9:40,237.3065295,238.1178091
4/16/2019 9:50,237.3018716,238.7257179
4/16/2019 10:00,237.3006918,239.310872
4/16/2019 10:10,237.2959756,240.2180791
4/16/2019 10:20,237.2869819,241.0735001
4/16/2019 10:30,237.2795319,242.1047459
4/16/2019 10:40,237.2694805,243.2376247
4/16/2019 10:50,237.2642812,244.2654754
4/16/2019 11:00,237.2616123,285.3853257
4/16/2019 11:10,237.2581501,230.5759905
4/16/2019 11:20,237.2676481,223.3791619
4/16/2019 11:30,237.2732258,223.4694412
4/16/2019 11:40,237.2822833,223.407026
4/16/2019 11:50,237.2939353,223.490404
4/16/2019 12:00,237.3017215,223.2889915
4/16/2019 12:10,237.3095498,223.2995828
4/16/2019 12:20,237.3343475,223.3262329
4/16/2019 12:30,237.3570609,223.3675984
4/16/2019 12:40,237.3849298,223.414516
4/16/2019 12:50,237.4128991,223.457341
4/16/2019 13:00,237.4436906,223.5802509
4/16/2019 13:10,237.4734636,223.403515
4/16/2019 13:20,237.4997081,223.5199498
4/16/2019 13:30,237.5312139,223.592017
4/16/2019 13:40,237.5547484,223.5971678
4/16/2019 13:50,237.5802544,223.5997024
4/16/2019 14:00,237.6070151,223.5754304
4/16/2019 14:10,237.6435557,223.5727907
4/16/2019 14:20,237.6779343,223.5229444
4/16/2019 14:30,237.7192664,223.5144084
4/16/2019 14:40,237.7568904,223.4804782
4/16/2019 14:50,237.7938787,223.4452528
4/16/2019 15:00,237.8324366,223.4202361
4/16/2019 15:10,237.8751077,223.4072031
4/16/2019 15:20,237.9079131,223.3811733
4/16/2019 15:30,237.9549323,222.2712628
4/16/2019 15:40,237.9973848,230.8554097
4/16/2019 15:50,238.0411154,241.5153533
4/16/2019 16:00,238.0904007,260.1064171
4/16/2019 16:10,238.1268877,233.8455472
4/16/2019 16:20,238.16347,233.8739981
4/16/2019 16:30,238.1998626,234.4192773
4/16/2019 16:40,238.2355777,234.9549201
4/16/2019 16:50,238.2735976,235.3163605
4/16/2019 17:00,238.3133625,235.8623788
4/16/2019 17:10,238.3493095,236.34652
4/16/2019 17:20,238.3649959,236.749238
4/16/2019 17:30,238.404857,237.0595633
4/16/2019 17:40,238.4426328,237.4044381
4/16/2019 17:50,238.4740287,237.8101087
4/16/2019 18:00,238.5065479,238.1009578
4/16/2019 18:10,238.5386515,238.3076305
4/16/2019 18:20,238.5599339,238.4198829
4/16/2019 18:30,238.5917536,238.4904408
4/16/2019 18:40,238.6140955,238.5685691
4/16/2019 18:50,238.6456725,238.6162486
4/16/2019 19:00,238.6708233,238.6913663
4/16/2019 19:10,238.6931592,238.7366389
4/16/2019 19:20,238.73616,238.7901334
4/16/2019 19:30,238.776237,238.8417735
4/16/2019 19:40,238.8175882,238.8864785
4/16/2019 19:50,238.8602344,238.9239222
4/16/2019 20:00,238.9048373,238.9736437
4/16/2019 20:10,238.9506093,239.0174573
4/16/2019 20:20,238.9896413,239.0642699
4/16/2019 20:30,239.03241,239.1081361
4/16/2019 20:40,239.074526,239.1490616
4/16/2019 20:50,239.1203999,239.1923274
4/16/2019 21:00,239.1676399,239.2379141
4/16/2019 21:10,239.2056971,239.1446533
4/16/2019 21:20,239.2520054,239.1978643
4/16/2019 21:30,239.299649,239.2443673
4/16/2019 21:40,239.3439297,239.301454
4/16/2019 21:50,239.396979,239.3604268
4/16/2019 22:00,239.4424947,239.4462416
4/16/2019 22:10,239.4993327,239.4887428
4/16/2019 22:20,239.5537254,239.5539854
4/16/2019 22:30,239.6145907,239.6314383
4/16/2019 22:40,239.6886741,239.7110928
4/16/2019 22:50,239.747616,239.7752978
4/16/2019 23:00,239.8204662,239.8526499
4/16/2019 23:10,239.8876796,239.9276062
4/16/2019 23:20,239.9666752,239.992386
4/16/2019 23:30,240.044277,240.0607877
4/16/2019 23:40,240.1175505,240.1341561
4/16/2019 23:50,240.1877924,240.2040541
4/17/2019 0:00,240.2546526,240.2658548
4/17/2019 0:10,240.3217007,240.3372193
4/17/2019 0:20,240.3860778,240.4092201
4/17/2019 0:30,240.4502455,240.4696437
4/17/2019 0:40,240.5161462,240.5270286
4/17/2019 0:50,240.577096,240.5880934
4/17/2019 1:00,240.6358723,240.665188
4/17/2019 1:10,240.6987078,240.7060099
4/17/2019 1:20,240.7597804,240.7678034
4/17/2019 1:30,240.8100984,240.8289979
4/17/2019 1:40,240.8768489,240.8858219
4/17/2019 1:50,240.9330088,240.9563748
4/17/2019 2:00,240.9970376,241.0075155
4/17/2019 2:10,241.0404191,241.0590535
4/17/2019 2:20,241.0977665,241.1075094
4/17/2019 2:30,241.1422429,241.152792
4/17/2019 2:40,241.1884209,241.1914985
4/17/2019 2:50,241.2267415,241.228745
4/17/2019 3:00,241.2678445,241.274404
4/17/2019 3:10,241.2934946,241.3145957
4/17/2019 3:20,241.3342993,241.3524604
4/17/2019 3:30,241.3702085,241.3816682
4/17/2019 3:40,241.4097204,241.4090504
4/17/2019 3:50,241.437234,241.4307921
4/17/2019 4:00,241.4612866,241.4546608
4/17/2019 4:10,241.4874198,241.472426
4/17/2019 4:20,241.5075536,241.4993026
4/17/2019 4:30,241.5241964,241.5156357
4/17/2019 4:40,241.5473111,241.5290672
4/17/2019 4:50,241.5579415,241.5376199
4/17/2019 5:00,241.5635558,241.5444868
4/17/2019 5:10,241.5728388,241.5505503
4/17/2019 5:20,241.5928499,241.5582375
4/17/2019 5:30,241.5986483,241.5679195
4/17/2019 5:40,241.6047473,241.5706219
4/17/2019 5:50,241.6118033,241.5732134
4/17/2019 6:00,241.6235618,241.5907153
4/17/2019 6:10,241.6363164,241.5962581
4/17/2019 6:20,241.6496676,241.5970048
4/17/2019 6:30,241.6526101,241.5804133
4/17/2019 6:40,241.6645389,241.5728948
4/17/2019 6:50,241.6533972,241.569555
4/17/2019 7:00,241.645822,241.5649444
4/17/2019 7:10,241.6409088,241.5683821
4/17/2019 7:20,241.6386784,241.5750315
4/17/2019 7:30,241.6359587,241.5788072
4/17/2019 7:40,241.6397872,241.5781395
4/17/2019 7:50,241.6384323,241.574632
4/17/2019 8:00,241.6348348,241.581253
4/17/2019 8:10,241.6369075,241.5885138
4/17/2019 8:20,241.6416269,241.58652
4/17/2019 8:30,241.641802,241.5749936
4/17/2019 8:40,241.6408276,241.5608427
4/17/2019 8:50,241.6283898,241.5414166
4/17/2019 9:00,241.6127105,241.5237919
4/17/2019 9:10,241.5907285,241.5592078
4/17/2019 9:20,241.5580224,241.6098605
4/17/2019 9:30,241.5289536,242.0727053
4/17/2019 9:40,241.5044071,242.3617844
4/17/2019 9:50,241.4823774,242.8841678
4/17/2019 10:00,241.4623056,243.2875787
4/17/2019 10:10,241.438302,243.9568153
4/17/2019 10:20,241.4193596,244.7644885
4/17/2019 10:30,241.4020298,245.5210976
4/17/2019 10:40,241.3890889,246.3234257
4/17/2019 10:50,241.3770229,247.2652628
4/17/2019 11:00,241.3673281,274.5542672
4/17/2019 11:10,241.352589,232.3627948
4/17/2019 11:20,241.3473314,210.1143015
4/17/2019 11:30,241.3388833,210.1738816
4/17/2019 11:40,241.3288912,210.0844689
4/17/2019 11:50,241.3051678,210.5215
4/17/2019 12:00,241.2885636,210.62097
4/17/2019 12:10,241.2573855,210.9616388
4/17/2019 12:20,241.2248634,211.0320076
4/17/2019 12:30,241.1976379,211.1584264
4/17/2019 12:40,241.173748,211.2672104
4/17/2019 12:50,241.1552795,211.4786392
4/17/2019 13:00,241.1396538,211.5377502
4/17/2019 13:10,241.1295561,211.2609727
4/17/2019 13:20,241.125961,211.5315228
4/17/2019 13:30,241.124332,211.7049366
4/17/2019 13:40,241.1236314,211.8189744
4/17/2019 13:50,241.1323246,211.6485444
4/17/2019 14:00,241.1393863,211.4497137
4/17/2019 14:10,241.1525203,211.5169261
4/17/2019 14:20,241.1660024,211.6541531
4/17/2019 14:30,241.1779222,211.0788633
4/17/2019 14:40,241.1854388,211.2385787
4/17/2019 14:50,241.2057109,211.3041657
4/17/2019 15:00,241.2122829,211.3460365
4/17/2019 15:10,241.2150077,210.3772965
4/17/2019 15:20,241.2149232,210.6435349
4/17/2019 15:30,241.2105576,226.75918
4/17/2019 15:40,241.2006739,229.7057843
4/17/2019 15:50,241.1930078,272.1370973
4/17/2019 16:00,241.1931593,245.728734
4/17/2019 16:10,241.1952159,237.3829976
4/17/2019 16:20,241.1956382,237.8342326
4/17/2019 16:30,241.1928389,238.2473865
4/17/2019 16:40,241.188396,238.7087518
4/17/2019 16:50,241.1876387,238.9356261
4/17/2019 17:00,241.185116,239.2678608
4/17/2019 17:10,241.1885649,239.6281733
4/17/2019 17:20,241.1643257,239.8972388
4/17/2019 17:30,241.1568241,240.1077465
4/17/2019 17:40,241.1442177,240.4623622
4/17/2019 17:50,241.1351752,240.725787
4/17/2019 18:00,241.1232849,240.9135229
4/17/2019 18:10,241.1090239,241.0076927
4/17/2019 18:20,241.0917248,241.0611998
4/17/2019 18:30,241.084405,241.0839404
4/17/2019 18:40,241.0670177,241.0860943
4/17/2019 18:50,241.0470107,241.0787097
4/17/2019 19:00,241.0275674,241.1011431
4/17/2019 19:10,241.0085829,241.075685
4/17/2019 19:20,240.9840602,241.0492742
4/17/2019 19:30,240.9631844,241.0330677
4/17/2019 19:40,240.9378637,240.9981589
4/17/2019 19:50,240.9123213,240.9757402
4/17/2019 20:00,240.8859145,240.9424065
4/17/2019 20:10,240.8560364,240.9003398
4/17/2019 20:20,240.8247247,240.8633967
4/17/2019 20:30,240.7886412,240.8183896
4/17/2019 20:40,240.7497242,240.7755895
4/17/2019 20:50,240.7038989,240.7237744
4/17/2019 21:00,240.6559209,240.6757765
4/17/2019 21:10,240.6035913,240.4971625
4/17/2019 21:20,240.5565981,240.4503295
4/17/2019 21:30,240.5103937,240.4152584
4/17/2019 21:40,240.4635725,240.3663165
4/17/2019 21:50,240.4259295,240.3256328
4/17/2019 22:00,240.3822769,240.2962312
4/17/2019 22:10,240.3468581,240.2820153
4/17/2019 22:20,240.3054419,240.242628
4/17/2019 22:30,240.2689044,240.1773897
4/17/2019 22:40,240.2324359,240.1468471
4/17/2019 22:50,240.1956078,240.1114395
4/17/2019 23:00,240.1672524,240.0788219
4/17/2019 23:10,240.1282227,240.050088
4/17/2019 23:20,240.102481,240.0246281
4/17/2019 23:30,240.072869,239.9979195
4/17/2019 23:40,240.0432947,239.9827522
4/17/2019 23:50,240.0285163,239.9604282
4/18/2019 0:00,240.0117681,239.9358518
4/18/2019 0:10,239.9932001,239.9097408
4/18/2019 0:20,239.9749181,239.8849216
4/18/2019 0:30,239.9476564,239.8634155
4/18/2019 0:40,239.9223323,239.842425
4/18/2019 0:50,239.8957954,239.8389403
4/18/2019 1:00,239.8718048,239.7905362
4/18/2019 1:10,239.8445927,239.7818242
4/18/2019 1:20,239.8283672,239.7717201
4/18/2019 1:30,239.8041621,239.767531
4/18/2019 1:40,239.790401,239.7672227
4/18/2019 1:50,239.7806234,239.7732736
4/18/2019 2:00,239.7799807,239.7805276
4/18/2019 2:10,239.7715137,239.7847124
4/18/2019 2:20,239.7743526,239.7999182
4/18/2019 2:30,239.7761852,239.8243937
4/18/2019 2:40,239.7900784,239.8412758
4/18/2019 2:50,239.8015977,239.8667809
4/18/2019 3:00,239.8255557,239.8929309
4/18/2019 3:10,239.8455539,239.9253054
4/18/2019 3:20,239.8688429,239.9484567
4/18/2019 3:30,239.8899118,239.9677506
4/18/2019 3:40,239.9205638,239.9968178
4/18/2019 3:50,239.9444193,240.0177312
4/18/2019 4:00,239.9707283,240.0428656
4/18/2019 4:10,240.0017468,240.0648838
4/18/2019 4:20,240.0215431,240.0784854
4/18/2019 4:30,240.0435438,240.0851271
4/18/2019 4:40,240.0570724,240.1048459
4/18/2019 4:50,240.0776468,240.1123658
4/18/2019 5:00,240.0899777,240.1140629
4/18/2019 5:10,240.1019601,240.123001
4/18/2019 5:20,240.1315453,240.1290744
4/18/2019 5:30,240.1370803,240.1291381
4/18/2019 5:40,240.1482515,240.1319195
4/18/2019 5:50,240.1511876,240.1197587
4/18/2019 6:00,240.1532547,240.1095069
4/18/2019 6:10,240.1561844,240.1034911
4/18/2019 6:20,240.1509041,240.088557
4/18/2019 6:30,240.1480649,240.0722951
4/18/2019 6:40,240.1431929,240.0625041
4/18/2019 6:50,240.1390563,240.0448178
4/18/2019 7:00,240.1190033,240.0192399
4/18/2019 7:10,240.1055331,239.9961545
4/18/2019 7:20,240.0837136,239.9769044
4/18/2019 7:30,240.0646246,239.9553117
4/18/2019 7:50,240.0443099,239.9115404
4/18/2019 8:00,240.0176607,239.8768804
4/18/2019 8:10,239.996194,239.8401313
4/18/2019 8:20,239.9651792,239.8033476
4/18/2019 8:30,239.9370045,239.765081
4/18/2019 8:40,239.9077779,239.722474
4/18/2019 8:50,239.8651266,239.6886263
4/18/2019 9:00,239.8310884,239.6628467
4/18/2019 9:10,239.7985739,239.6854722
4/18/2019 9:20,239.7671168,239.7414536
4/18/2019 9:30,239.7325476,240.2160489
4/18/2019 9:40,239.7020554,240.466493
4/18/2019 9:50,239.6759178,240.9832702
4/18/2019 10:00,239.6483401,241.4464133
4/18/2019 10:10,239.6307202,242.2012481
4/18/2019 10:20,239.6134329,243.0252332
4/18/2019 10:30,239.5928283,243.8261826
4/18/2019 10:40,239.5815812,244.6521772
4/18/2019 10:50,239.5706318,245.5862917
4/18/2019 11:00,239.5615983,270.8122375
4/18/2019 11:10,239.5454585,236.9411075
4/18/2019 11:20,239.5354295,225.6595262
4/18/2019 11:30,239.5267643,225.1530346
4/18/2019 11:40,239.5194545,224.573011
4/18/2019 11:50,239.510077,224.8183453
4/18/2019 12:00,239.5042268,225.6426235
4/18/2019 12:10,239.4897927,224.7401097
4/18/2019 12:20,239.4799142,224.4768962
4/18/2019 12:30,239.4747401,225.5499451
4/18/2019 12:40,239.4679401,225.2148805
4/18/2019 12:50,239.4671242,225.2854678
4/18/2019 13:00,239.4682852,225.4506503
4/18/2019 13:10,239.4769166,225.1663752
4/18/2019 13:20,239.4835183,225.0223936
4/18/2019 13:30,239.4965062,225.1128938
4/18/2019 13:40,239.5135742,225.1703229
4/18/2019 13:50,239.531665,225.7265647
4/18/2019 14:00,239.5528533,225.7729567
4/18/2019 14:10,239.5768433,226.3463415
4/18/2019 14:20,239.6029199,225.1257089
4/18/2019 14:30,239.6311947,225.7455843
4/18/2019 14:40,239.6564453,225.8160778
4/18/2019 14:50,239.6854012,224.382344
4/18/2019 15:00,239.7077285,226.3166939
4/18/2019 15:10,239.7263585,226.7324714
4/18/2019 15:20,239.7394726,224.7505159
4/18/2019 15:30,239.7601246,229.2982284
4/18/2019 15:40,239.7812104,225.8551677
4/18/2019 15:50,239.8017487,239.9141479
4/18/2019 16:00,239.8168724,235.0126017
4/18/2019 16:10,239.8295161,235.9123525
4/18/2019 16:20,239.8445228,236.2520752
4/18/2019 16:30,239.857477,236.7631472
4/18/2019 16:40,239.8719144,237.1979269
4/18/2019 16:50,239.8811641,237.476407
4/18/2019 17:00,239.8904553,237.8654037
4/18/2019 17:10,239.899592,238.2392948
4/18/2019 17:20,239.9088705,238.5042272
4/18/2019 17:30,239.8961898,238.7396837
4/18/2019 17:40,239.9038701,239.1481821
4/18/2019 17:50,239.907486,239.4097526
4/18/2019 18:00,239.9113805,239.6085362
4/18/2019 18:10,239.9039051,239.7272254
4/18/2019 18:20,239.9066643,239.7805601
4/18/2019 18:30,239.9185455,239.8050102
4/18/2019 18:40,239.9170507,239.8178236
4/18/2019 18:50,239.9154812,239.8247052
4/18/2019 19:00,239.9079436,239.8738932
4/18/2019 19:10,239.9028804,239.8748555
4/18/2019 19:20,239.8961618,239.8807584
4/18/2019 19:30,239.8950325,239.869837
4/18/2019 19:40,239.8907865,239.8682693
4/18/2019 19:50,239.8842794,239.8597526
4/18/2019 20:00,239.8726811,239.856996
4/18/2019 20:10,239.86378,239.8675356
4/18/2019 20:20,239.8554998,239.8660729
4/18/2019 20:30,239.8490759,239.8760974
4/18/2019 20:40,239.8460823,239.8842386
4/18/2019 20:50,239.8467527,239.8932854
4/18/2019 21:00,239.8535275,239.9086205
4/18/2019 21:10,239.8587393,239.7888771
4/18/2019 21:20,239.8686286,239.7978846
4/18/2019 21:30,239.8736181,239.8156139
4/18/2019 21:40,239.8852821,239.8213977
4/18/2019 21:50,239.8953428,239.8352422
4/18/2019 22:00,239.9033449,239.8367958
4/18/2019 22:10,239.9212763,239.856109
4/18/2019 22:20,239.9216501,239.8642003
4/18/2019 22:30,239.9321469,239.8651226
4/18/2019 22:40,239.9419287,239.8694107
4/18/2019 22:50,239.9615836,239.8835509
4/18/2019 23:00,239.9615882,239.8896592
4/18/2019 23:10,239.9687567,239.9012117
4/18/2019 23:20,239.9790853,239.9323256
4/18/2019 23:30,239.9872348,239.9147736
4/18/2019 23:40,239.9973546,239.9340127
4/18/2019 23:50,239.9989233,239.940898
,,
,,
,,
